/* DATA DESCRIPTION:
Citation:	Barker, Stephen (2021): Planktic foraminiferal and Ice Rafted Debris (IRD) counts from ODP Site 983 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.929721
Abstract:	This dataset contains counts of Neogloboquadrina pachyderma (%NPS), whole foraminifera and Ice Rafted Debris (IRD) from ODP Site 983 covering the period 0-1.2Ma. Sediment samples from the splice of ODP Site 983 [Jansen et al., 1996] were spun overnight and washed with deionised water through a 63 μm sieve before being dried at 40°C. IRD and foraminiferal counts were made on the >150 μm fraction after splitting to yield approximately 300 entities. IRD was considered as the total number of lithogenic/terrigenous grains counted. Only left coiling specimens of N. pachyderma were counted and all 5 morphotypes of N. pachyderma found in recent Arctic sediments [Eynaud, 2011] were counted.
Keyword(s):	Atlantic Inflow; Mid Pleistocene Transition; North Atlantic Current
Supplement to:	Barker, Stephen; Zhang, Xu; Jonkers, Lukas; Lordsmith, Sian; Conn, Stephen; Knorr, Gregor (2021): Strengthening Atlantic Inflow Across the Mid-Pleistocene Transition. Paleoceanography and Paleoclimatology, 36(4), e2020PA004200, https://doi.org/10.1029/2020PA004200
Further details:	Eynaud, Frédérique (2011): Planktonic foraminifera in the Arctic: a paleoceanographic view. IOP Conference Series: Earth and Environmental Science, 14, 1-12, https://doi.org/10.1088/1755-1315/14/1/012005
	Jansen, Eystein; Raymo, Maureen E; Blum, Peter; et al. (1996): Proceedings of the Ocean Drilling Program, 162 Initial Reports. Proceedings of the Ocean Drilling Program, Ocean Drilling Program, 162, https://doi.org/10.2973/odp.proc.ir.162.1996
Project(s):	Ocean Drilling Program (ODP) (URI: https://www-odp.tamu.edu:443/)
Coverage:	MEDIAN LATITUDE: 60.403500 * MEDIAN LONGITUDE: -23.640667 * SOUTH-BOUND LATITUDE: 60.403300 * WEST-BOUND LONGITUDE: -23.640800 * NORTH-BOUND LATITUDE: 60.403600 * EAST-BOUND LONGITUDE: -23.640600
	DATE/TIME START: 1995-07-21T11:58:00 * DATE/TIME END: 1995-07-24T02:00:00
	MINIMUM DEPTH, sediment/rock: 0.02 m * MAXIMUM DEPTH, sediment/rock: 150.55 m
Event(s):	162-983A * LATITUDE: 60.403300 * LONGITUDE: -23.640600 * DATE/TIME START: 1995-07-21T11:58:00 * DATE/TIME END: 1995-07-22T09:29:00 * ELEVATION: -1983.0 m * PENETRATION: 254.4 m * RECOVERY: 264.42 m * LOCATION: North Atlantic Ocean * CAMPAIGN: Leg162 * BASIS: Joides Resolution (URI: https://www-odp.tamu.edu:443/resolutn.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 27 cores; 254.4 m cored; 0 m drilled; 103.9 % recovery
	162-983B * LATITUDE: 60.403600 * LONGITUDE: -23.640600 * DATE/TIME START: 1995-07-22T09:29:00 * DATE/TIME END: 1995-07-23T03:09:00 * ELEVATION: -1983.0 m * PENETRATION: 251.7 m * RECOVERY: 261.83 m * LOCATION: North Atlantic Ocean * CAMPAIGN: Leg162 * BASIS: Joides Resolution (URI: https://www-odp.tamu.edu:443/resolutn.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 27 cores; 251.7 m cored; 0 m drilled; 104 % recovery
	162-983C * LATITUDE: 60.403600 * LONGITUDE: -23.640800 * DATE/TIME START: 1995-07-23T03:09:00 * DATE/TIME END: 1995-07-24T02:00:00 * ELEVATION: -1985.0 m * PENETRATION: 260.4 m * RECOVERY: 271.75 m * LOCATION: North Atlantic Ocean * CAMPAIGN: Leg162 * BASIS: Joides Resolution (URI: https://www-odp.tamu.edu:443/resolutn.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 28 cores; 260.4 m cored; 0 m drilled; 104.4 % recovery
Parameter(s):	Event label (Event) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk)
	Sample code/label (Sample label) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk) * METHOD/DEVICE: DSDP/ODP/IODP sample designation (URI: hdl:10013/epic.27914.d001) * COMMENT: ODP
	DEPTH, sediment/rock [m] (Depth sed) * GEOCODE * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk) * COMMENT: MCD_TOP
	AGE [ka BP] (Age) * GEOCODE * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk) * COMMENT: U1385 age
	Density, dry bulk [g/cm**3] (DBD) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk)
	Sedimentation rate [cm/ka] (SR) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk)
	Accumulation rate, mass [g/cm**2/ka] (MAR) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk)
	Fraction [%] (Frac) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk) * COMMENT: Coarse
	Split [#] (Split) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk)
	Factor (Factor) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk)
	Number [#] (n) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: Entities
	Number [#] (n) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: Whole shells
	Neogloboquadrina pachyderma sinistral [#] (N. pachyderma s) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk) * METHOD/DEVICE: Counting >150 µm fraction
	Foraminifera, planktic, other [#] (Foram plankt oth) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk) * METHOD/DEVICE: Counting >150 µm fraction
	Ice rafted debris [#] (IRD) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk) * METHOD/DEVICE: Counting >150 µm fraction
	Neogloboquadrina pachyderma sinistral [%] (N. pachyderma s) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk)
	Ice rafted debris [#/g] (IRD) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk)
	Accumulation rate, planktic foraminifera by number [#/cm**2/ka] (Acc rate plankt for) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk) * COMMENT: other species
	Accumulation rate, ice rafted debris by number [#/cm**2/ka] (Acc rate IRD) * PI: Barker, Stephen (https://orcid.org/0000-0001-7870-6431, barkers3@cardiff.ac.uk)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	119147 data points
*/
Event	Sample label (ODP, DSDP/ODP/IODP sample des...)	Depth sed [m] (MCD_TOP)	Age [ka BP] (U1385 age)	DBD [g/cm**3]	SR [cm/ka]	MAR [g/cm**2/ka]	Frac [%] (Coarse)	Split [#]	Factor	n [#] (Entities, Counting >150 µm fr...)	n [#] (Whole shells, Counting >150 µ...)	N. pachyderma s [#] (Counting >150 µm fraction)	Foram plankt oth [#] (Counting >150 µm fraction)	IRD [#] (Counting >150 µm fraction)	N. pachyderma s [%]	IRD [#/g]	Acc rate plankt for [#/cm**2/ka] (other species)	Acc rate IRD [#/cm**2/ka]
162-983A	162-983A-1H-1,2-4	0.02	0.07500000	0.494163400	26.666666670	13.177690670	2.596314908	5	32	278	278	2	276	0	0.719424460	0.000000000	32491.726400000	0.000000000
162-983A	162-983A-1H-1,4-6	0.04	0.15000000	0.494163400	26.666666670	13.177690670	1.909892262	4	16	430	430	5	425	0	1.162790698	0.000000000	21941.306690000	0.000000000
162-983A	162-983A-1H-1,6-8	0.06	0.22500000	0.474397771	26.666666670	12.650607240	1.801242236	4	16	427	427	4	423	0	0.936768150	0.000000000	17726.565170000	0.000000000
162-983A	162-983A-1H-1,8-10	0.08	0.30000000	0.488015664	26.666666670	13.013751030	1.508179959	3	8	527	527	3	524	0	0.569259962	0.000000000	13945.205600000	0.000000000
162-983A	162-983A-1H-1,10-12	0.10	0.37500000	0.431979400	26.666666670	11.519450670	2.067521591	4	16	419	419	0	419	0	0.000000000	0.000000000	20211.043510000	0.000000000
162-983A	162-983A-1H-1,12-14	0.12	0.45000000	0.441872309	26.666666670	11.783261580	2.529644269	3	8	358	358	4	354	0	1.117318436	0.000000000	26379.602200000	0.000000000
162-983A	162-983A-1H-1,14-16	0.14	0.52500000	0.469572455	26.666666670	12.521932120	2.597402597	3	8	358	358	3	355	0	0.837988827	0.000000000	28865.492880000	0.000000000
162-983A	162-983A-1H-1,16-18	0.16	0.60000000	0.503491000	26.666666670	13.426426670	2.325581395	4	16	292	292	2	290	0	0.684931507	0.000000000	24979.398450000	0.000000000
162-983A	162-983A-1H-1,18-20	0.18	0.67500000	0.538698118	26.666666670	14.365283140	2.784739627	5	32	309	309	0	309	0	0.000000000	0.000000000	39555.533180000	0.000000000
162-983A	162-983A-1H-1,20-22	0.20	0.75000000	0.509850727	26.666666670	13.596019390	2.225797801	4	16	412	412	4	408	0	0.970873786	0.000000000	23801.237490000	0.000000000
162-983A	162-983A-1H-1,22-24	0.22	0.82500000	0.438197800	26.666666670	11.685274670	2.793560606	5	32	302	302	2	300	0	0.662251656	0.000000000	26557.442420000	0.000000000
162-983A	162-983A-1H-1,24-26	0.24	0.90000000	0.415693114	26.666666670	11.085149710	3.117178612	5	32	365	365	2	363	0	0.547945205	0.000000000	29298.088530000	0.000000000
162-983A	162-983A-1H-1,26-28	0.26	0.97500000	0.467513114	26.666666670	12.467016380	3.005960093	5	32	340	340	2	338	0	0.588235294	0.000000000	34942.536710000	0.000000000
162-983A	162-983A-1H-1,28-30	0.28	1.05000000	0.438197800	26.666666670	11.685274670	3.632976246	5	32	412	412	3	409	0	0.728155340	0.000000000	35616.412400000	0.000000000
162-983A	162-983A-1H-1,30-32	0.30	1.12500000	0.616020123	26.666666670	16.427203280	2.483069977	4	16	335	335	0	335	0	0.000000000	0.000000000	28394.005030000	0.000000000
162-983A	162-983A-1H-1,32-34	0.32	1.20000000	0.612313000	26.666666670	16.328346670	2.949950282	4	16	418	418	3	415	0	0.717703349	0.000000000	35936.434160000	0.000000000
162-983A	162-983A-1H-1,34-36	0.34	1.27500000	0.618531400	26.666666670	16.494170670	3.224909647	5	32	336	336	3	333	0	0.892857143	0.000000000	48863.464730000	0.000000000
162-983A	162-983A-1H-1,36-38	0.36	1.35000000	0.633731933	26.666666670	16.899518220	3.645541223	5	32	416	416	1	415	0	0.240384615	0.000000000	62934.829500000	0.000000000
162-983A	162-983A-1H-1,38-40	0.38	1.42500000	0.597614964	26.666666670	15.936399030	3.498473820	5	32	404	404	3	401	0	0.742574257	0.000000000	48014.997030000	0.000000000
162-983A	162-983A-1H-1,40-42	0.40	1.50000000	0.571893400	26.666666670	15.250490670	3.002070393	4	16	346	346	1	345	0	0.289017341	0.000000000	43572.830480000	0.000000000
162-983A	162-983A-1H-1,42-44	0.42	1.57500000	0.633586474	26.666666670	16.895639300	3.037803780	5	32	326	326	7	319	0	2.147239264	0.000000000	38809.785320000	0.000000000
162-983A	162-983A-1H-1,44-46	0.44	1.65000000	0.646859667	26.666666670	17.249591110	3.050449746	4	16	403	403	1	402	0	0.248138958	0.000000000	43390.445850000	0.000000000
162-983A	162-983A-1H-1,46-48	0.46	1.72500000	0.652732600	26.666666670	17.406202670	2.511234470	4	16	447	447	0	447	0	0.000000000	0.000000000	32907.523520000	0.000000000
162-983A	162-983A-1H-1,48-50	0.48	1.80000000	0.654517511	26.666666670	17.453800300	2.495840266	4	16	398	398	1	397	0	0.251256281	0.000000000	30745.019270000	0.000000000
162-983A	162-983A-1H-1,50-52	0.50	1.87500000	0.640554900	26.666666670	17.081464000	2.008310249	4	16	403	403	0	403	0	0.000000000	0.000000000	25425.041520000	0.000000000
162-983A	162-983A-1H-1,52-54	0.52	1.95000000	0.652732600	26.666666670	17.406202670	2.459546926	4	16	543	543	1	542	0	0.184162063	0.000000000	32566.685980000	0.000000000
162-983A	162-983A-1H-1,54-56	0.54	2.02500000	0.602393171	26.666666670	16.063817900	2.330553774	4	16	539	539	1	538	0	0.185528757	0.000000000	29565.393310000	0.000000000
162-983A	162-983A-1H-1,56-58	0.56	2.10000000	0.630035440	26.666666670	16.800945070	2.519011407	5	32	278	278	0	278	0	0.000000000	0.000000000	35518.347750000	0.000000000
162-983A	162-983A-1H-1,58-60	0.58	2.17500000	0.620086000	26.666666670	16.535626670	2.094240838	4	16	413	413	1	412	0	0.242130751	0.000000000	23778.981450000	0.000000000
162-983A	162-983A-1H-1,60-62	0.60	2.25000000	0.621122400	26.666666670	16.563264000	2.317806998	5	32	298	298	2	296	0	0.671140940	0.000000000	34964.839890000	0.000000000
162-983A	162-983A-1H-1,62-64	0.62	2.32500000	0.619004539	26.666666670	16.506787710	1.845957989	4	16	484	484	2	482	0	0.413223140	0.000000000	27010.470360000	0.000000000
162-983A	162-983A-1H-1,64-66	0.64	2.40000000	0.626304400	26.666666670	16.701450670	2.376760563	5	32	349	349	0	349	0	0.000000000	0.000000000	41047.931570000	0.000000000
162-983A	162-983A-1H-1,66-68	0.66	2.47500000	0.607519650	26.666666670	16.200524000	2.104228122	4	16	536	536	2	534	0	0.373134328	0.000000000	27220.703450000	0.000000000
162-983A	162-983A-1H-1,68-70	0.68	2.55000000	0.628061774	26.666666670	16.748313970	2.602540079	5	32	309	309	2	307	0	0.647249191	0.000000000	34256.805420000	0.000000000
162-983A	162-983A-1H-1,70-72	0.70	2.62500000	0.629413600	26.666666670	16.784362670	2.898248540	5	32	418	418	1	417	0	0.239234450	0.000000000	46699.444420000	0.000000000
162-983A	162-983A-1H-1,72-74	0.72	2.70000000	0.661671550	26.666666670	17.644574670	2.218152218	5	32	336	336	2	334	0	0.595238095	0.000000000	38377.129430000	0.000000000
162-983A	162-983A-1H-1,74-76	0.74	2.77500000	0.646514200	26.666666670	17.240378670	2.653399668	5	32	359	359	2	357	0	0.557103064	0.000000000	36291.521260000	0.000000000
162-983A	162-983A-1H-1,76-78	0.76	2.85000000	0.657396400	26.666666670	17.530570670	2.657807309	5	32	387	387	1	386	0	0.258397933	0.000000000	37862.844710000	0.000000000
162-983A	162-983A-1H-1,78-80	0.78	2.92500000	0.653721891	26.666666670	17.432583760	1.914762199	5	32	303	303	3	300	0	0.990099010	0.000000000	34456.002490000	0.000000000
162-983A	162-983A-1H-1,80-82	0.80	3.00000000	0.661127440	26.666666670	17.630065070	2.877697842	5	32	337	337	1	336	0	0.296735905	0.000000000	75762.773620000	0.000000000
162-983A	162-983A-1H-1,82-84	0.82	3.07500000	0.613867600	26.666666670	16.369802670	3.063165906	5	32	362	362	0	362	0	0.000000000	0.000000000	36078.347430000	0.000000000
162-983A	162-983A-1H-1,84-86	0.84	3.15000000	0.644959600	26.666666670	17.198922670	2.650957290	4	16	510	510	1	509	0	0.196078431	0.000000000	34380.958810000	0.000000000
